"stock","model","common.name","species","family","order","wg","area","ecoregion","productivity","Year","FFmsy","BBmsy","BBtri","BBlim","ABImsy","lBBmsy","uBBmsy"
"meg.27.8c9a","a4a","Megrim","Lepidorhombus whiffiagonis","Scophthalmidae","Pleuronectiformes","WGBIE","Iberian waters","Biscay & Iberia","Medium",2018,1.89241040462428,0.678724027086787,1.90798261263458,2.60016427473697,0.14800531092064,0.848405033858484,0.565603355905656
"meg.27.8c9a","a4a","Megrim","Lepidorhombus whiffiagonis","Scophthalmidae","Pleuronectiformes","WGBIE","Iberian waters","Biscay & Iberia","Medium",2019,0.796685934489403,0.872762847064711,2.45345128608508,3.34351913987158,0.0962377371872975,1.09095355883089,0.727302372553926
"meg.27.8c9a","a4a","Megrim","Lepidorhombus whiffiagonis","Scophthalmidae","Pleuronectiformes","WGBIE","Iberian waters","Biscay & Iberia","Medium",2020,0.627860500963391,1.42921523685101,4.01771222587859,5.47526572135711,0.263684753144494,1.78651904606376,1.19101269737584
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1970,0.295834355313989,4.52461091428712,5.95095807640479,7.04974608724423,2.29943163865921,5.65576364285891,3.77050909523927
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1971,0.343582268337188,4.31136280549994,5.67048521822863,6.71748657388195,2.22770779765951,5.38920350687492,3.59280233791662
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1972,0.374531427493801,4.07484182536222,5.35940290338355,6.34896585776647,2.14412930862198,5.09355228170278,3.39570152113518
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1973,0.278998795663276,3.84390151179115,5.05566051530912,5.98914031633842,2.06608331984675,4.80487688973894,3.20325125982596
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1974,0.342394699440167,3.71668934098736,4.88834573187187,5.79093244380246,2.01714806892706,4.64586167623421,3.09724111748947
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1975,0.362731093250596,3.57693870090078,4.70453982766032,5.57318852132963,1.98292966710414,4.47117337612598,2.98078225075065
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1976,0.385713038668638,3.45581478826011,4.54523257675424,5.38446669631834,1.95774962235952,4.31976848532514,2.87984565688343
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1977,0.335440932753753,3.3483012398957,4.40382624788255,5.21695102894583,1.93580409143023,4.18537654986963,2.79025103324642
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1978,0.39049372560899,3.29199029768671,4.32976373451362,5.12921357438296,1.92114571136227,4.11498787210838,2.74332524807225
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1979,0.442281896049964,3.21607010099744,4.22991030706783,5.01092315788264,1.90423633749736,4.0200876262468,2.68005841749787
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1980,0.608816917919951,3.12221003590017,4.10646161213612,4.86468083137041,1.88501860130569,3.90276254487522,2.60184169658348
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1981,0.616742378622228,2.94224502495903,3.86976408043262,4.58427934364976,2.34384513933113,3.67780628119878,2.45187085413252
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1982,0.748632745392404,2.77170322851936,3.64546035573387,4.31856006193963,2.45673388628463,3.4646290356492,2.3097526904328
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1983,0.876534541815338,2.54696950619643,3.34988113682797,3.96840494150372,1.41759612587333,3.18371188274554,2.12247458849703
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1984,0.840264059535368,2.28777064071998,3.00897191587563,3.56455006374156,1.23112203482726,2.85971330089998,1.90647553393332
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1985,0.875862798197484,1.93134867868875,2.5401907999436,3.00921295744953,1.45479776430741,2.41418584836094,1.60945723224063
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1986,0.852241631024843,1.62935551431436,2.14299672191181,2.53868075716677,1.5468943028113,2.03669439289295,1.35779626192864
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1987,0.899700378901439,1.69911829987202,2.2347516639414,2.64737737966914,2.1746814528869,2.12389787484003,1.41593191656002
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1988,0.850972099927733,1.74553681990347,2.29580324868731,2.71970156094494,1.58101114086957,2.18192102487933,1.45461401658622
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1989,1.00222683704115,1.52370100044913,2.00403547319769,2.3740616308306,1.60736907565612,1.90462625056142,1.26975083370761
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1990,1.00029115507939,1.26371681489806,1.66209336633999,1.96898315456943,1.45569433042315,1.57964601862257,1.05309734574838
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1991,0.968462766304472,1.09743488352091,1.44339239486763,1.70990112137096,2.16655763643342,1.37179360440114,0.914529069600758
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1992,0.906579968567099,1.14419428603393,1.50489232255292,1.7827564278609,2.47245403352834,1.43024285754242,0.953495238361612
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1993,0.925577803688711,1.0122771332022,1.33138934938422,1.57721777500582,0.932186402714931,1.26534641650275,0.843564277668498
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1994,0.91910838226464,0.892621702977303,1.17401350815243,1.39078397616096,0.667756612768225,1.11577712872163,0.743851419147753
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1995,1.00168968646085,0.718876952246748,0.945497123610255,1.12007420689123,0.471384051087273,0.898596190308435,0.59906412687229
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1996,1.06637832453215,0.636198898075832,0.836755478520676,0.991254447593939,0.56126451088204,0.79524862259479,0.530165748396527
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1997,1.15372445315623,0.757796672005686,0.996685971672201,1.18071459062475,1.42907123441297,0.947245840007108,0.631497226671405
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1998,1.19244883268603,0.86794280289655,1.14155478351632,1.35233205563617,1.85970746110061,1.08492850362069,0.723285669080459
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",1999,1.28228707821987,0.890306511904251,1.17096847173369,1.3871767026257,1.81306485787265,1.11288313988031,0.741922093253542
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2000,0.949695669001497,0.835711185450463,1.09916240817401,1.3021123299447,0.96166502648162,1.04463898181308,0.696425987875386
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2001,1.14815605317295,0.736642637958676,0.968863298707529,1.14775472477608,1.02606017867405,0.920803297448345,0.613868864965564
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2002,1.16666422463923,0.637074824408321,0.837907533577212,0.992619218698495,0.329307949459389,0.796343530510401,0.530895687006934
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2003,1.29600165852829,0.56683931302304,0.745530842708864,0.883186047326677,0.385019347791703,0.7085491412788,0.472366094185867
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2004,1.14491476915948,0.641799956203741,0.84412222512809,0.999981394146839,0.702737561606222,0.802249945254676,0.534833296836451
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2005,1.09437686835922,0.582923043956809,0.766684840325941,0.908245930124685,0.344900626739392,0.728653804946011,0.485769203297341
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2006,1.01369205233717,0.943373345668614,1.24076419758983,1.46985954779841,1.068146155163,1.17921668208577,0.786144454723845
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2007,1.14230905480427,1.05635932906803,1.38936810258157,1.64590175550921,1.42355791689819,1.32044916133504,0.880299440890026
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2008,1.02059228912661,1.04578292174985,1.37545756800925,1.62942277255998,1.42014621219009,1.30722865218732,0.871485768124878
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2009,0.956755653341695,1.27154494712901,1.67238925423077,1.98118008058384,1.55016710208154,1.58943118391126,1.05962078927417
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2010,0.851441833193379,1.28568223403861,1.69098320701631,2.00320723053403,0.936244594494892,1.60710279254827,1.07140186169885
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2011,0.800341515832957,1.16210394224457,1.52844785368948,1.81066126458313,0.673166606939482,1.45262992780571,0.968419951870474
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2012,0.884105338492779,1.06969185582089,1.40690360105024,1.66667501758402,0.689393965759113,1.33711481977611,0.891409879850743
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2013,0.878916483369932,1.11333586831942,1.46430603710164,1.7346762694423,0.920026312861551,1.39166983539928,0.927779890266186
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2014,0.89983888874817,1.34014962795804,1.76262100834019,2.08807227295202,1.38776368017571,1.67518703494755,1.1167913566317
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2015,0.788543508587253,1.48171075813439,1.94880814506566,2.30863709995523,0.955257205168038,1.85213844766799,1.23475896511199
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2016,0.879466732236205,1.52148647937601,2.00112284218585,2.37061121010579,1.0753207427457,1.90185809922002,1.26790539948001
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2017,0.795288326092441,1.50548713810779,1.98007983739694,2.34568281390978,1.26490070242521,1.88185892263474,1.25457261508982
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2018,0.679808347746608,1.48043614386038,1.94713171890395,2.30665113759047,1.57760552818085,1.85054517982547,1.23369678655032
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2019,0.644772113705229,1.80245311999773,2.37066195414097,2.80838221691537,1.7923679957654,2.25306639999716,1.50204426666477
"mon.27.78abd","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Celtic Seas","Celtic Seas","Medium",2020,0.671049129991189,1.86462948643499,2.45243891950234,2.90525852392026,1.69261989458417,2.33078685804374,1.55385790536249
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1980,0.941071428571429,1.41197279057818,1.56387322795162,4.93016331722027,0.574371731906691,1.76496598822272,1.17664399214848
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1981,1.04166666666667,1.63579382415258,1.81177299244788,5.71167572079779,0.893636387837398,2.04474228019072,1.36316152012715
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1982,1.21220238095238,1.74718198181656,1.93514432002865,6.10060800940291,1.05635221834293,2.1839774772707,1.45598498484713
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1983,1.55,1.53036062764797,1.69499726245424,5.34353627696939,0.565878320659359,1.91295078455996,1.27530052303998
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1984,1.64613095238095,1.25970602712145,1.39522556245424,4.39849583988961,0.788604601198728,1.57463253390181,1.04975502260121
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1985,1.79375,1.21475610129282,1.34543991072577,4.24154488664827,0.821912813959783,1.51844512661602,1.01229675107735
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1986,2.69166666666667,1.14250239726504,1.26541313251631,3.98925775795283,0.53945185722054,1.4281279965813,0.9520853310542
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1987,3.21458333333333,0.692834085262534,0.767369374668152,2.41915794332163,0.183202793197238,0.866042606578167,0.577361737718778
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1988,4.85595238095238,0.443453864776451,0.491160758608945,1.54840092641244,0.190345966433422,0.554317330970564,0.369544887313709
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1989,3.8327380952381,0.352662079521767,0.390601567082604,1.23138466933266,0.0768844443693711,0.440827599402208,0.293885066268139
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1990,2.8735119047619,0.339793707864872,0.376348812315773,1.18645237721024,0.0192264290270822,0.42474213483109,0.283161423220727
"mon.27.8c9a","SS3","White anglerfish","Lophius piscatorius","Lophiidae","Lophiiformes","WGBIE","Iberian waters","Biscay & Iberia","Low",1991,3.04196428571429,0.310611289035883,0.344026940507719,1.08455658164074,0.0206411550153486,0.388264111294853,0.258842740863235
